size	roughness	color	motion	label
61.46236587166584	0.9013063840803535	brown	0.0	tree
56.24437816229224	0.3800328584286698	brown	0.0	tree
31.407699461245322	0.9292228450417425	brown	0.5707009517519025	tree
26.629504259317414	0.3206781623417462	green	0.8334440702856671	tree
68.34018323568019	1.2628194234817791	brown	0.0	tree
25.52599769881903	0.8193411984272289	brown	0.21953168188317054	tree
23.257764412779355	0.6011893344265445	green	0.47876407309107316	tree
16.293444052506054	0.5078284693321454	white	0.6395152762828032	tree
22.91316247764312	1.1174641646599102	brown	0.2520585190412516	tree
35.62970636610906	0.9983870886605637	white	0.5429721458417034	tree
147.08482229263814	0.6775219559408999	brown	0.0	tree
21.005784154358263	0.2824494929170798	brown	0.0	tree
48.45238049413018	0.9571880266494868	brown	0.0	tree
65.81667267188308	1.3527867117639565	grey	0.0	tree
27.057509175385	0.8469250750951046	white	0.49529797672905845	tree
23.63623174200943	1.02101888172652	brown	0.39729336078421756	tree
80.08926205764179	0.656948446357146	brown	0.0	tree
41.893157678533335	1.400222104236731	white	0.13279550943031634	tree
28.103937395452775	1.1685745365496767	brown	0.7235792167119284	tree
52.92359586128459	0.6796171909556424	green	0.0	tree
20.9009427806401	1.0263112932144358	white	0.9866802548092163	tree
33.66923107828746	1.244810277861921	white	0.3000653037079942	tree
126.19324335285178	1.2852165415576384	black	0.0	tree
17.25941186919784	0.3117696839190481	brown	0.42153461895917155	tree
46.3939980788234	1.1880711745375452	white	0.01598455270741822	tree
34.56686496614896	0.7655186751306312	grey	0.23311739682192695	tree
28.162249005585892	1.1720539072442269	grey	0.5607703018120748	tree
23.031974583371607	0.941615112645373	brown	0.14730848725037804	tree
22.039248159789103	1.1630161163191255	brown	1.1979077267283156	tree
45.62396928943676	0.981814073862724	brown	0.0	tree
86.98732841317276	1.03848590881531	green	0.0	tree
23.236684954678896	0.6847155185607304	white	0.6740812084805365	tree
31.229198230038705	1.2164752632840556	white	0.2134305115325466	tree
165.13753842332383	1.2055345517053302	brown	0.0	tree
29.787870825911817	1.5799375304177947	brown	0.15580863299428305	tree
16.409715592189368	0.8756715442336415	brown	0.3428710663040956	tree
56.87595366673791	1.2608471603498046	brown	0.0	tree
39.1053041678806	0.8189299572736524	white	0.030166995427333164	tree
33.13458545898638	0.7760740863973835	green	0.03166806650652563	tree
34.86570937052238	0.4888529594084846	grey	0.0	tree
96.26636230083278	1.53787608658847	grey	0.0	tree
68.06125595293334	1.0027060726075137	brown	0.0	tree
13.235288283021077	0.1173147515744675	green	0.3864594777009335	tree
43.16479744608053	1.3965003592134957	white	0.03144051294551417	tree
24.898934026053382	0.9133252139974545	grey	0.27539754299296076	tree
18.15409276240103	0.5533703217399609	green	0.5000016390510813	tree
34.98201389727656	0.8796942962285453	grey	0.0	tree
23.757566191790932	1.3513297088297478	brown	0.30808178141953524	tree
49.29825538365371	1.0340468094500637	brown	0.0	tree
33.02390913119347	1.0599810567329788	white	0.12299297473759432	tree
42.07572903725629	1.3148347786425132	brown	0.1134544415984989	tree
50.07287652820084	1.0575839563198348	brown	0.0	tree
42.28172513326967	1.0593378709160186	green	0.0	tree
28.67839483838658	1.2794575661414946	green	0.6567491212627941	tree
15.494314891707697	0.4577702040704993	green	1.1911101366728065	tree
11.813242539963376	0.8677012405858368	brown	1.6168452750194946	tree
24.616991707051096	0.5885045267159481	white	0.30659954915412696	tree
23.303093030734857	1.2645457606065849	green	0.7546350603787957	tree
39.95114775161748	1.50979263268144	green	0.5246187925921935	tree
78.98429879821451	1.2372678961669084	green	0.0	tree
31.256680854449016	1.2949896611688265	green	0.6299625246682978	tree
29.873022613205336	1.0513752434919301	brown	0.48090979341107987	tree
23.88852944849375	0.8353679995322909	brown	0.9321377107265747	tree
33.11768913046959	1.7820670985378442	green	0.38573764745358197	tree
69.63276543837172	1.3509933383816757	grey	0.0	tree
29.350749196257105	0.7044083246213328	white	0.13816759496973613	tree
40.226398816173955	1.3238111602278722	grey	0.3234220897763399	tree
32.3932269209416	1.0925979916695987	green	0.5477052665517484	tree
21.029767737379927	1.3209405482683245	white	1.2942452354404688	tree
89.996538036586	1.1559616879394616	green	0.0	tree
30.25026992377176	1.047667043099246	brown	0.47714697038985443	tree
39.009653715186694	1.320604477427237	brown	0.2000728821312212	tree
31.764365422108277	0.8955017604663953	brown	0.160698234885946	tree
22.862364098895938	0.8704793624961555	white	0.22222506449415558	tree
46.59547300229311	0.6010024243826675	white	0.0	tree
31.714535973861118	1.2323618450433391	white	0.8444624696197082	tree
30.343475688955742	0.9505300714643972	white	0.6404345630604452	tree
10.466719882484565	0.4194746078084563	grey	0.5583762478582113	tree
39.39459268261306	1.4466787271346535	grey	0.019214088808830406	tree
60.14426477029828	1.059117121253888	brown	0.0	tree
36.05115158169355	1.9428322625199208	brown	0.49558127244323535	tree
50.2768866325061	1.3320161835832778	green	0.0	tree
15.893078073644313	0.9293130008652329	green	1.3867181462777134	tree
43.54824140510571	1.1647961505190252	brown	0.07845997156679693	tree
26.31007704313354	0.5333737335125038	green	0.21026982688189477	tree
25.01930859873136	0.8672095361695928	grey	0.3102431335015794	tree
34.33639463761979	1.3476188826143591	grey	0.20031368569430222	tree
26.36694717598072	1.169602994393956	green	0.4252737297487317	tree
15.235478674899419	0.7450626178103389	brown	0.7958549535136646	tree
28.622766120607164	0.897427919120087	brown	0.471979650092174	tree
26.24361732194809	0.8192942934916686	white	0.3248706328519239	tree
35.4609548183342	1.0104467419568404	green	0.0	tree
12.93674155459732	0.7110040078508485	grey	0.708149435008145	tree
25.872289098367514	0.40584944069296824	brown	0.32844111845291396	tree
62.67700037340938	0.24838332698705834	white	0.0	tree
40.54451095801388	1.1262710111600498	grey	0.0	tree
64.58374091762153	1.0429535123075915	white	0.0	tree
29.884579925161077	0.2621574889518437	green	0.0	tree
16.615083113232885	0.8904520512402752	green	0.5364326163968187	tree
54.845150299325404	1.4417784658754669	brown	0.0	tree
57.843489646106235	0.8755684540972609	grey	0.0	tree
54.995373636954106	0.7598833889786242	brown	0.0	tree
23.149287442174163	1.0318291725162412	white	1.0876768466220548	tree
13.210685334430721	0.0	brown	0.11476552297076717	tree
32.45253173959618	0.5007353108107162	white	0.14772690486912388	tree
52.08879011254594	1.328120726499706	grey	0.0	tree
10.708586396513912	0.8362629218404691	white	0.5126198090518881	tree
32.742917666326704	1.1191878797100705	grey	0.5013984947250781	tree
21.273059144487974	0.7049199101389099	white	0.18654453771601026	tree
24.596015598060305	0.5889493396749247	brown	0.44378685705276716	tree
44.55911607812646	0.8449232543695745	green	0.0	tree
24.88623086862533	0.6608224086806975	black	0.2832018538925827	tree
11.397248476009272	0.6178574637064559	brown	0.3639997019559255	tree
67.46455789811048	1.519183840805313	brown	0.0	tree
23.764391126173226	1.2366665795902017	brown	0.8852571718513663	tree
22.983270175676534	0.8213262427580601	brown	0.5174215690211673	tree
17.121281024226985	0.6469330717450987	brown	0.9309043993241203	tree
33.81118517360351	1.0874356696542606	brown	0.14313039765532526	tree
22.367568622839016	0.22965657648669716	white	0.5787093305763478	tree
19.379676095559454	0.6005391009111628	brown	0.0	tree
29.094172213453366	0.7089155928403208	brown	0.3855461706693574	tree
32.16108601371164	1.3307186609945727	grey	0.17218354702165525	tree
63.83055958819372	1.2342056271930184	green	0.0	tree
69.17628041213085	1.5045561072921647	green	0.0	tree
51.71930500339273	1.5828539376968473	green	0.0	tree
58.51023047889405	0.8610355941825769	green	0.0	tree
43.74066856942365	0.8139576919713479	grey	0.0	tree
26.618620300234845	1.123019191510047	white	0.27928395166842035	tree
110.33756222134302	1.9477913076055047	green	0.0	tree
40.229589186625255	0.9563455140620646	green	0.0	tree
30.62515975550752	0.849036756082553	grey	0.25767398920259	tree
24.240194233775274	0.6366358419224419	brown	0.3166831468867712	tree
42.63210342920836	1.1798153025923663	brown	0.09004891549414365	tree
10.337966600751887	0.4873032804110145	black	0.5779538158590108	tree
7.808912099479331	0.9306765521461221	brown	1.009920515345282	tree
38.70283040089626	1.4281988554704594	grey	0.12772477763608453	tree
12.44436068163304	0.30238488158440596	white	0.6206880703609888	tree
32.998032693844785	1.3247395626891771	green	0.6549714217134993	tree
46.53299046211985	0.8675973404216778	brown	0.0	tree
32.438446995735525	1.1414713409456796	grey	0.37339151086643685	tree
12.385081238397392	0.7631780911325239	brown	0.6516049930797843	tree
25.995009763518382	1.4108933120849119	white	0.6429116920312904	tree
236.27635021614324	1.5540090015915564	grey	0.0	tree
21.98260872260768	1.1364462420736026	white	1.1479324697061972	tree
114.12345413465147	0.9622028330963897	brown	0.0	tree
43.081387172605375	0.7829674641187564	brown	0.0	tree
45.374697598455164	1.161044178092194	white	0.11242179006048501	tree
24.860850396686494	0.5530393636422021	brown	0.4334967487431497	tree
31.366586102409954	0.8606517907419693	brown	0.21152573012763726	tree
90.75466393574521	1.4929240516398334	grey	0.0	tree
27.626218508590767	1.206272075060587	brown	0.7223598844062848	tree
35.445521704900266	1.29520670796745	white	0.16610989528172646	tree
823.7630789382184	0.7229991271703966	brown	0.0	tree
33.65205707972415	0.7892849065805098	brown	0.23360730358470913	tree
22.854714656245626	0.7330981521478305	white	0.30790554738923376	tree
39.76585145056655	0.6155204658632486	white	0.0	tree
69.93663171483789	1.020651606837165	brown	0.0	tree
58.54275727266321	1.7492860123926712	black	0.0	tree
48.24732947131223	0.9885194386282936	brown	0.0	tree
72.16309550559936	0.9391524066473962	white	0.0	tree
38.31153275637223	1.0412959266755815	grey	0.15777830413248822	tree
23.98714904294659	0.9141006144582785	green	0.2682438732723296	tree
22.279077356067972	0.8447396732221765	brown	0.36581752811920665	tree
48.07519468806929	0.7329053045513683	brown	0.027842052351482766	tree
0.2	1.3729127648970243	green	0.0	tree
20.21747992327812	1.0887352229162823	white	0.4713056376840029	tree
29.6666344676661	0.9222057264542568	brown	0.4136191119344942	tree
50.87203643846737	1.2538614797974383	white	0.0	tree
101.63360460765425	1.4657286379755396	black	0.0	tree
19.68731946168932	1.4542417688971494	green	0.4831308735442674	tree
22.504668747895195	0.4706671006993838	green	0.016175608912500115	tree
27.90577184061427	0.9275418606107576	brown	0.1613664141690264	tree
56.18097659219386	1.6392981540037455	brown	0.11419830929491856	tree
28.723855910989787	0.5522595081122065	brown	0.0	tree
79.84249349604258	0.9390379623782102	grey	0.0	tree
10.775570010438848	0.8431168060200845	green	0.5895504944029176	tree
49.15134940538764	0.9241656124402574	grey	0.0	tree
37.924952763028394	1.494615393254754	black	0.2919682813227675	tree
31.71542039625742	1.112376707714285	white	0.4647610556621083	tree
60.23367439851285	0.5618693087873962	black	0.0	tree
