size	roughness	color	motion	label
21.647077218639005	0.30168348437632275	green	0.054290054492967116	tree
108.85086517353885	1.3697139866192019	brown	0.0	tree
15.255654301100915	1.0905982081052812	grey	1.3804635008592863	tree
40.81975595251342	1.4381010992229906	white	0.6505280835177842	tree
64.33988508116809	1.0919993229815643	white	0.0	tree
198.12210884047965	1.2077471875436145	grey	0.0	tree
29.558602689854542	0.747217542987417	green	0.4347850361805965	tree
162.5928069480043	1.3984519926713577	white	0.0	tree
83.40546128731184	1.0584586480146294	grey	0.0	tree
21.220797888700886	1.0067111975779262	white	0.7157715511805192	tree
27.434775228472233	1.3388754780260177	white	0.3635948249537353	tree
13.968723976431281	0.8828172898375435	brown	0.5172947735670992	tree
18.981869951612072	0.8944683256281487	brown	0.5628049298916118	tree
47.49254823479084	1.0667867844365373	grey	0.0	tree
25.01350345310549	0.6887419405979983	white	0.6977920405887552	tree
74.6624980609743	0.4959827778418687	brown	0.0	tree
17.380114740568523	0.6567771165007166	black	0.5151126194175074	tree
50.48326897432989	1.177741223219384	white	0.030231881375907793	tree
162.58246889713928	1.565386891850827	grey	0.0	tree
19.028951945230883	0.592231608067637	black	0.7978875974128501	tree
15.809806589871874	0.26364612215231514	grey	0.03565666943830864	tree
55.710852834020876	1.158348250330089	black	0.0	tree
41.12929415528057	1.585814654003605	brown	0.3642808021560564	tree
87.37543263554218	1.39171927398865	brown	0.0	tree
19.310201722020494	0.9797994104692395	grey	0.5795400276750692	tree
12.565554313849981	1.2729511358814611	brown	1.028299207419939	tree
30.06220325089883	0.923155187610153	brown	0.28249618267157456	tree
21.643877216960934	0.611528740239932	green	0.19311390281054483	tree
38.54797118853907	1.5860312877692901	green	0.6920900332932244	tree
33.176373919369645	1.3232690585999967	white	0.28139278441318805	tree
69.17497490908562	1.8443561484766045	black	0.0	tree
32.66393046464924	0.9126028067034323	green	0.020746861835814867	tree
22.637664243713438	0.6622428907047395	white	0.7779961284492878	tree
30.91233615115502	0.7404631200584675	brown	0.0	tree
29.89778959768022	0.35642823961297326	brown	0.27791429637129167	tree
52.49499221697694	0.8628413282270049	grey	0.0	tree
37.72071124013375	0.5080983140186608	black	0.0	tree
49.3935770798775	1.264167504995124	green	0.0	tree
23.75582494983788	1.3059670485867074	green	0.7010852871134752	tree
295.1140551277726	1.425817099795296	white	0.0	tree
86.72069975581138	0.910970626061669	green	0.0	tree
35.11903970799012	1.0829879579110613	white	0.10432176992762485	tree
21.73893010780033	0.9489849664485572	brown	0.7215573542396987	tree
42.7670221146185	1.1162735861125201	green	0.06394524342985927	tree
33.16272495399352	1.1722619586838807	brown	0.2642209648369085	tree
25.605549190794434	0.8252792815784353	brown	0.3668526878326745	tree
45.53767139761322	0.5289005464056119	brown	0.0	tree
32.35102776646406	1.1993596249713474	brown	0.14638979708977223	tree
30.722486934851233	1.2945587069383413	green	0.4446756765018303	tree
57.67623957022691	0.8185198561754116	brown	0.0	tree
61.4498997590488	0.9869762153754429	green	0.0	tree
18.083055953077498	0.6809434674575964	brown	0.0	tree
1930.2823540912586	0.7471443191377993	brown	0.0	tree
18.960195041136075	1.256143143903586	brown	0.6719525429802632	tree
85.84361652182133	0.8236331650206336	grey	0.0	tree
33.52987734557547	1.1775307467432583	black	0.03784594187953276	tree
20.956144142236745	0.9769764405434245	black	0.41888029702893526	tree
29.60374216901584	0.6302662029501747	black	0.20725484736879832	tree
193.89263909058158	1.2478121787109293	white	0.0	tree
16.26630583945796	0.4926348326214655	white	0.10760289135461214	tree
47.63234025411512	0.9114805210669695	white	0.0	tree
32.213387648435464	1.3515476603419738	grey	0.41284040749334816	tree
25.23291870051697	1.1359454094055386	grey	0.39636495655439474	tree
16.501800512854942	0.7698106919426283	brown	0.8995620764119872	tree
4.028139847972655	0.18197773386752444	brown	0.7407792822532688	tree
40.295324201161776	1.1029340879214495	green	0.09390610029092589	tree
17.195706216094337	1.1720273613933092	white	0.6198547935064147	tree
18.35799478597479	0.5336921633796988	white	0.8467590675584574	tree
30.336796358405334	1.3474369528731367	brown	0.5792692902204046	tree
49.188587424394996	0.8789767113641348	green	0.0	tree
37.822493052081946	0.9646359752844458	brown	0.02869573486254831	tree
27.544940533793422	1.0734187762091019	brown	0.2022397619466399	tree
12.016039169646437	0.4996335488346878	brown	0.4255275364015708	tree
28.189387884753344	1.7726630066819253	brown	0.8779008858015217	tree
14.771890371288059	0.6876062216164947	grey	1.3042679868732439	tree
41.42378741172564	1.0781918865818054	green	0.05054473058041579	tree
22.32100112132929	0.5734424348354978	brown	0.29851682128205986	tree
24.44251066051579	0.7987251813510685	brown	0.7457403856542327	tree
42.26854630404512	1.2289013410771807	brown	0.12373065686504858	tree
28.016270406544933	0.6745667104217674	brown	0.0	tree
31.205440184748387	1.3660802043816695	brown	0.856700690518627	tree
75.36625179229054	0.9963992992482328	green	0.0	tree
47.529654668844444	0.7873782269627461	brown	0.0043837428647814924	tree
19.932606786786003	0.8923804091390457	white	0.15421359600740675	tree
8.002609334920031	0.09295487930881023	brown	0.6079319943107018	tree
30.272586624093066	1.0356931796708484	brown	0.45434446468735357	tree
18.096137754992938	0.8982087857698101	grey	0.5905186191241578	tree
46.627777978016894	1.3441389120876601	grey	0.06436114693220028	tree
29.484793857373447	0.8324318586557126	green	0.3823576637137188	tree
36.994373812361374	1.290738982426585	green	0.2723343553136861	tree
49.13511623386839	1.2742522515217147	white	0.0	tree
28.134849498103712	0.8227650223755165	grey	0.34974349468491434	tree
52.9440729218414	0.7202200381192773	grey	0.0	tree
37.55073223764103	1.027683403633688	brown	0.6076131273993326	tree
60.44744575159892	1.102044267721201	green	0.0	tree
34.733132936552785	1.4853516204874766	white	0.321678976401948	tree
47.80421898045788	0.9311336663340367	brown	0.0	tree
47.62029822781144	1.335110241155139	green	0.42474340065248295	tree
19.96782644073873	1.4265074517517695	green	0.9763678028859997	tree
19.467251490497844	0.9957687722611023	brown	0.6074383211380794	tree
56.56989897210069	1.0421571387626345	brown	0.0	tree
33.0969138580247	0.5310054859164208	white	0.0	tree
37.36161056189068	1.0233604551480042	grey	0.054822837059722795	tree
40.728381006763236	0.9314245607010316	brown	0.09625332924525291	tree
41.27055652971515	1.22843731435623	brown	0.22008192593318965	tree
24.227361473444404	0.7193824008231545	green	0.5664873107419117	tree
40.48352006662286	1.1253239772025019	brown	0.09692207607753513	tree
128.38553099294595	0.8868805296597378	brown	0.0	tree
19.655016981518443	0.7579476763514185	green	0.4617996406888939	tree
25.95432986188591	1.1598188813028245	brown	0.7882888321300675	tree
27.11898658797815	1.0381048582985277	grey	0.7984872170452231	tree
30.127636593877405	0.9315862507838596	brown	0.18325308555275355	tree
42.63065984257537	1.3027326202375633	white	0.1848943321706064	tree
32.83749944877906	1.301232060002071	black	0.928395452236866	tree
5.925149133582789	1.0371121410534392	black	1.024802999602679	tree
38.90031307156111	0.9817584255519297	brown	0.3531559862176884	tree
34.140850601959855	1.0732276898176454	white	0.6807773568410427	tree
32.171796451357984	0.8167343664811766	brown	0.6686720799320811	tree
40.4454148408696	1.0844374881668044	green	0.006630529582660805	tree
0.2	1.2213198914062164	white	0.0	tree
47.69962021262549	1.4338817530127734	brown	0.0	tree
42.47519222571684	1.0297671359167213	brown	0.18798646722552972	tree
27.057472233404273	0.8294872844729028	white	0.7911068002872529	tree
43.882683665414525	1.1995749537604654	grey	0.017207654898469954	tree
48.81130539129821	0.898983012100907	brown	0.0	tree
43.262470105710456	1.0368614237209364	white	0.0	tree
66.49842578471963	0.8262124732953874	grey	0.0	tree
41.05210330860857	1.4331988994228928	brown	0.01613973851275466	tree
31.433164439917057	0.6555961817747605	green	0.030447033498387586	tree
49.7451884424317	1.1769789110258533	black	0.0	tree
26.819467187864596	1.0639915211914208	brown	0.7669641437742537	tree
18.78676506426018	1.4359874417402452	brown	0.7868273427889674	tree
33.58961392753908	0.8615434532838184	grey	0.1544530424881316	tree
29.53748311281613	1.6554559263089834	white	0.3726936985185595	tree
49.88438631642406	1.431847166747305	white	0.0	tree
39.82740624119926	0.9817732097627776	brown	0.1727670820410793	tree
1690.3691540907803	1.0603504376913355	green	0.0	tree
46.13251469516789	0.5758190832894733	grey	0.0	tree
49.79484291820541	1.3064454043549298	green	0.022494149266403307	tree
36.999575305899754	1.1575679500820075	green	0.11915245854095832	tree
43.776815049712916	1.1705868538954392	black	0.0	tree
71.52700352246099	0.9245021412785803	white	0.0	tree
9.981706227317385	1.31317854429142	brown	1.7058310632352558	tree
31.456084635844405	0.8924424072169372	white	0.17300326935976076	tree
26.270641692628175	0.5521285972785659	grey	0.29837945619354145	tree
27.046003595634822	0.9814476494501914	white	0.5004053378406359	tree
27.69332934826805	0.4764888868004432	grey	0.345056665576554	tree
25.046145991135145	0.6284198358779542	green	0.32747913347143354	tree
37.511582612398975	0.6151351597754309	grey	0.0	tree
39.20167427020969	0.33361965370217206	brown	0.0	tree
17.446663323939674	0.685989531586865	brown	1.0467125069602228	tree
42.89475815057253	1.1640431145439083	grey	0.01623104599598052	tree
55.348224611773844	1.2109366870923188	white	0.0	tree
17.562067957408196	0.8621477490602428	brown	0.44617093373465944	tree
21.854757621543648	0.5535495945330823	brown	0.5473217789439068	tree
51.76041868323666	1.4980478251536156	brown	0.07759759381951933	tree
34.63646044871268	0.6126013421783046	brown	0.0	tree
83.67241244379	1.398103080978391	grey	0.0	tree
231.23915937674326	1.6117929033830052	green	0.0	tree
44.17292872472763	1.366675519522185	brown	0.13141350146601047	tree
20.121404239097064	0.6537296234265104	white	0.5103803235910178	tree
28.404786543253838	0.7678789008244856	white	0.2300448403357111	tree
40.8217222939179	0.8120521311462258	green	0.3770657947232539	tree
43.407951019628285	1.0978608897856346	brown	0.24832928541952815	tree
24.37847748361071	0.7902045995412481	white	0.12466884167828722	tree
52.29286207173239	1.276209360126893	green	0.0	tree
39.3844625713767	1.3906778870148726	brown	0.07412390151020634	tree
45.11371843622238	0.6259137455502967	brown	0.0	tree
36.982456340641335	0.7325284451522288	white	0.0	tree
30.21407662478775	0.8006993035116833	brown	0.13181649896746944	tree
25.133414716964193	0.7000836795993297	brown	0.5508599553202406	tree
26.10847588646834	1.3692015619488906	brown	0.9102149454584713	tree
40.23868804086127	0.9833685821374731	white	0.0	tree
13.519265379974913	0.960605123819069	white	0.515811172399148	tree
16.883819100990337	0.9974842247517427	white	1.175231472577262	tree
229.61377905303507	0.9928211882891035	white	0.0	tree
21.202453625901413	1.0344511481534424	brown	1.0161594282465314	tree
39.719355737238644	1.0267924678957148	white	0.0	tree
16.709429475113527	0.5237372517187003	black	0.5268987080994594	tree
12.923990831527501	0.8608237947316769	green	1.6820519588493725	tree
34.721023947945056	1.3974713467719582	green	0.5642069355126569	tree
29.65351136474794	0.8846057488235307	white	0.7145049029390305	tree
31.15411783726767	1.0486552399085591	grey	0.1246116173775274	tree
74.03029919950806	0.7457765020314823	brown	0.0	tree
32.26248148414329	1.0886421107482558	brown	0.41614922788294445	tree
36.646969937786885	1.0910119749447516	white	0.029133610174702118	tree
25.186955774061843	0.6247375054039882	green	0.3516446272675398	tree
44.430966906969296	1.228056851839465	brown	0.037288879067491364	tree
41.151317237343456	0.8658932709483113	grey	0.0	tree
33.9468238646414	1.163915124168694	white	0.1744762660109056	tree
52.78547653298221	1.2737366838094568	brown	0.054282889297843834	tree
57.60417098809054	0.5609516255681015	green	0.0	tree
45.19859420475997	1.1001117507336722	white	0.0	tree
29.672801987461707	1.2045382112208094	green	0.34387349326906635	tree
26.220725237878895	0.9518369704621098	green	0.2241195839326362	tree
43.12948618410143	0.8121086642802654	brown	0.0	tree
17.41167567587487	0.5142561681814061	brown	0.4416289905031052	tree
46.220842535991075	0.700104210693881	white	0.0	tree
81.94157318507837	0.6582444556528825	brown	0.0	tree
38.092104735172995	1.2816915671313196	white	0.31022734370507643	tree
73.94871423646102	1.2439489529813954	green	0.0	tree
27.53499111019425	0.5165669269811961	white	0.296032961862303	tree
48.4246580494177	1.6625567282824476	brown	0.07331100794852799	tree
24.68910664345159	0.550148320319678	green	0.2172027677111413	tree
24.028362523175275	1.4153340486559054	brown	0.7017333985351958	tree
16.366924167799652	0.8812833606982202	grey	0.8468941846419995	tree
17.828315540718915	0.6645114223917048	brown	0.8690423286013801	tree
15.49898133952647	0.9262508100167676	brown	0.8567660268238853	tree
47.51979749893782	0.8761212986450674	brown	0.0	tree
71.42532599754934	1.8409234571979445	brown	0.0	tree
28.250538081067162	0.4887566637891468	white	0.48066438241656184	tree
80.20713801323377	0.9062468105276184	brown	0.0	tree
60.13311786808716	1.4471541733431825	black	0.0	tree
62.18853911683013	1.7105549359193994	brown	0.0	tree
53.18784096671662	1.1992474541632518	grey	0.0	tree
171.63918064675318	0.9801216527730515	green	0.0	tree
17.66356985577872	1.1681334820540827	white	1.0882353325444016	tree
42.27816699068496	1.0453784404156283	brown	0.0	tree
19.205580595603124	1.3465455926927192	white	0.4951258403360278	tree
44.80220330267028	1.1633271695522363	white	0.24339311598111318	tree
38.58021809945908	1.4287582532497647	grey	0.24663519078996143	tree
45.55176045534013	1.2649988240894376	brown	0.0	tree
34.272478265949374	1.295479243857703	brown	0.22510639469939395	tree
31.228749989556512	0.5869787726883325	brown	0.0	tree
44.94515469037255	1.0505289969339346	green	0.0	tree
97.45519566971645	1.0699427925012222	white	0.0	tree
30.961180685513707	0.8381075755718598	brown	0.29833886015708244	tree
40.95892070358903	1.6231845960770541	white	0.4175088515853119	tree
134.75539846828374	1.1195060839241278	brown	0.0	tree
21.411416518792688	1.0508420970344712	white	0.7694345491383481	tree
21.84240488257322	0.7502284474797026	white	0.4821441794485343	tree
91.90870458666708	1.0908233467808335	black	0.0	tree
103.7204146226931	0.9962706442213899	grey	0.0	tree
22.261899486455942	0.0	grey	0.015426447386114062	tree
31.212735819521246	1.152084435998813	brown	0.06144587177348875	tree
48.55848728101607	0.41355123599250876	white	0.0	tree
10.997030370289753	1.2338723968021397	black	1.308052884381472	tree
68.87918079365774	1.0991898543493497	green	0.0	tree
43.03860218390603	0.7509107740232207	brown	0.0	tree
69.66389363338206	0.5237323060778091	brown	0.0	tree
39.478188614043226	1.2464840588830095	brown	0.09905237311099138	tree
64.70985330682257	0.9162069966795557	white	0.0	tree
38.881864978991366	1.0890318173520364	brown	0.19473462580912082	tree
47.50177117895212	1.0159256433916175	grey	0.0	tree
29.353406218550372	0.6664279210793406	grey	0.19523919244288396	tree
35.05362847585579	1.3546369055873	green	0.5031524376894756	tree
81.49531665259612	1.4695902646804517	brown	0.0	tree
32.07568808209822	0.9324126892374326	white	0.4983692775674415	tree
27.731550746030297	0.9598023916106697	brown	0.21965657888987386	tree
92.77547566539252	1.5411950190127817	black	0.0	tree
22.123822025539027	0.8676959791276101	brown	0.7946512232077458	tree
54.10888483404729	1.1456028931411344	brown	0.0	tree
84.42321729621123	1.0997365646956918	white	0.0	tree
26.602822285978423	1.4135845487890097	brown	0.5433099084922947	tree
33.08112809928659	0.5599687911844394	grey	0.12636428360090426	tree
14.708307721138082	0.9206009906295477	white	0.47389414435592153	tree
31.84003848815621	0.2958347813525145	green	0.0	tree
17.528246357637343	1.2542765021034732	grey	1.1862054876853265	tree
43.527090513888126	0.4520921573506981	grey	0.0	tree
24.972335527060153	0.8841055004771344	white	0.16673306538546132	tree
33.049172904082596	1.3602267889012858	green	0.26173479624006263	tree
77.46792804614924	0.9379541874829714	brown	0.0	tree
30.645296094616864	1.1418967764767793	white	0.518043220773621	tree
32.24797593694491	0.7147669676598418	green	0.11021946515945066	tree
28.114929821196004	1.5602130465167117	green	0.6243395949653981	tree
116.56863261730481	1.2089138411274531	brown	0.0	tree
48.76211421052041	1.0062043644461798	green	0.0	tree
76.27524002052304	0.779699108645468	white	0.0	tree
61.44174508891327	0.8333740539628794	green	0.0	tree
8.142536504459645	0.39104244270142663	grey	0.8295453268050296	tree
19.208421253745797	0.6766761872753372	brown	0.6086877059722813	tree
34.957333298034136	1.141479368717061	green	0.513888655054665	tree
32.98912936030443	1.1936157291048362	grey	0.5493273026883403	tree
38.76017055978121	1.059656657217923	brown	0.0	tree
46.71271092538439	1.6872636214703562	brown	0.7761446831952513	tree
35.44660521194705	1.1076959930467496	brown	0.2161535223695208	tree
118.06698101020878	1.02992293626206	grey	0.0	tree
97.27477270281189	1.2164661067983578	white	0.0	tree
51.435797381874714	1.1643556725301398	white	0.0281394084413375	tree
20.428529528751813	1.0391437977504592	grey	0.5229264027487811	tree
20.62468626676463	1.0150891874923433	black	0.824472282977358	tree
25.02890133682957	0.8905930619020661	brown	0.318181484040504	tree
29.90083431126112	1.0986661181652164	white	0.438913914522047	tree
35.05720201793004	0.9415038518447444	brown	0.02751188571183185	tree
55.397817292340484	0.45676058344377907	green	0.0	tree
36.4593576776435	1.3920539835260248	green	0.3300991382416416	tree
20.60124529714773	1.1439138980873205	green	0.7205655399555162	tree
90.09554477981456	1.1326114946299264	white	0.0	tree
19.702039551661368	0.8226405167178993	green	0.6047577746320055	tree
42.07120757421204	1.6081242515689813	white	0.24904012840184273	tree
49.46389647767495	1.014595407370741	brown	0.0	tree
44.90706052285922	0.9176397495194285	brown	0.0	tree
30.30238035247079	0.46812442731463527	green	0.2547087598760893	tree
33.47622521202437	1.000941477713147	black	0.039890183250998745	tree
50.45548532833732	1.3780588944928645	white	0.11091926863745707	tree
24.33455990514375	0.8813922006272391	white	0.6432455264404614	tree
36.07411596654936	1.0261759911716823	grey	0.9164848398286825	tree
52.21724198718419	1.100388495913058	green	0.0	tree
17.248473207362608	0.8889934882894849	green	0.9503364164594309	tree
38.13886265110388	0.6462722328905284	brown	0.0	tree
60.1134664394063	1.3836701218965568	green	0.0	tree
65.55226189750084	1.0318919648263787	grey	0.0	tree
24.27739334892472	0.5256569111881305	brown	0.232124766828652	tree
70.7251169410612	1.0008682790681211	brown	0.0	tree
82.20249745594691	0.911679061984159	brown	0.0	tree
31.33388404087226	0.9136844549716489	green	0.23212008032782036	tree
27.638297465260848	0.8715629871533926	brown	0.2988273497691472	tree
40.439095949504825	1.1040929164269393	green	0.029819123988395146	tree
18.60502190326026	0.9357304674006728	brown	0.7916760765925193	tree
24.575111726663557	1.3938194665558172	brown	0.7833511669936533	tree
